StateName,Category,Crop,QueryType,QueryText
UTTAR PRADESH,Vegetables,Peas (field peas/ garden peas/matar),Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Seeds,information about subsidy in seeds ?
UTTAR PRADESH,Others,Others,Credit,Information about Kisan credit card..?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Peas (field peas/ garden peas/matar),Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Pea (Vegetable),Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Pea (Vegetable),Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",??????? ?? ???? ?? ????? ?? ???? ?? ??? Planofix 1 ml / 4.5 lit ???? ???? ??? ????? ??????? ????|
UTTAR PRADESH,Vegetables,Others,Cultural Practices,Where to contact for getting a Greenhouse installed..?
UTTAR PRADESH,Fruits,Papaya,Nursery Management,Information about Sowing Time & Varieties Papaya Plant..?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Pea (Vegetable),Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Tomato,Cultural Practices,Information regarding tomato seeds..?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),"	Plant Protection	",Information about control of black spot in Bengal gram..
UTTAR PRADESH,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),"	Plant Protection	",Information about white pod spot management in gram crop
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Onion,"	Plant Protection	",Information about weed control in Onion crop ..?
UTTAR PRADESH,Vegetables,Cucumber,"	Plant Protection	","Information about red pumpkin beetle insect problem in Cucumber, Water melon & Pumpkin crop ..?"
UTTAR PRADESH,Vegetables,Peas (field peas/ garden peas/matar),Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Tomato,"	Plant Protection	",INFORMATION ABOUT PLANT PROTECTION IN TOMATO CROP.?
UTTAR PRADESH,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),"	Plant Protection	",Provide about information in insect control of Gram crop..?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),"	Plant Protection	",Provide information for insect pest control in Bengal Gram/Chick Pea crop..?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Watermelon,"	Plant Protection	",Information about control of red pumpkin beetle in watermelon crop..?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Nutrient Management,FARMER ASKED ME ABOUT GENERAL INFO ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Peas (field peas/ garden peas/matar),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),"	Plant Protection	",Information about Pod borer problem in Bengal gram...?
UTTAR PRADESH,Vegetables,Peas (field peas/ garden peas/matar),Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Peas (field peas/ garden peas/matar),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,"	Water Management	",Information about irrigation management in wheat..?
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),Varieties,information about variety of moong
UTTAR PRADESH,Others,Others,Nutrient Management,humic acid dose / liter water ?
UTTAR PRADESH,Others,Others,Market Information,Information about mandi vibhag toll free number ...?
UTTAR PRADESH,Oilseeds,Groundnut (pea nut/mung phalli),Nutrient Management,farmer want to know information about nutrient  of  groundnut?
UTTAR PRADESH,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Animal,Goat,Animal Breeding,Information regarding offering semen to goat...?
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Plantation Crops,Sandal Wood,Seeds and Planting Material,Information about sandalwood cultivation..?
UTTAR PRADESH,Pulses,Black Gram (urd bean),"	Plant Protection	",Give information about the insect control of black gram crop.
UTTAR PRADESH,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Brinjal,"	Plant Protection	","Information About Whitefly Management brinjal
Crop"
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Black Gram (urd bean),"	Plant Protection	",Information about Leaf curls Disease control in Urd bean pulse  crop ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Bhindi(Okra/Ladysfinger),Nutrient Management,Information about Nutrient management in Bhindi crop ...?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Information about the control of Malformation disease in Mango..?
UTTAR PRADESH,Cereals,Wheat,"	Plant Protection	",Information about the plant protection in wheat crop ?
UTTAR PRADESH,Cereals,Wheat,"	Plant Protection	",Information about Whatsapp Number of Agriculture Department...?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Fertilizer Use and Availability,Gehu ke paodhe ki achhi viridhi ke bare me jankari.....?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,Cultural Practices,Information related to grants on plants.....?
UTTAR PRADESH,Others,Others,Weather,Information About to PM Kisan Samman Nidhi...?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Organic Farming,Information about Parali Right Way to Make Compost..?
UTTAR PRADESH,Others,Others,Organic Farming,Method of Making West Deecompojar ...?
UTTAR PRADESH,Others,Others,Market Information,Information about Primary Agriculture Cooperative Credit Societies..?
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Information about Soil borne insect management in Sugarcane?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Fertilizer Use and Availability,Information regarding using Trichoderma from liquid...?
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weed Management,Provide information related to weed management in Sugarcane crop ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weed Management,"Which herbicide should be used in inter crop crop of sugarcane, maize, coriander and brinjal?"
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,Information about NPK recommendation in sugarcane crop/acare
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,Information about using fertilizer at the time of sowing in sugarcane crop.?
UTTAR PRADESH,Fruits,Mango,Cultural Practices,Information about less flowering in Mango
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Seeds,Information about the seed treatment of Sugarcane ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weed Management,Information about Weed control in wheat crop..?
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Provide information related to pest management in sugarcane crop ?
UTTAR PRADESH,Cereals,Wheat,"	Plant Protection	",Information about the problem of yellowing in Wheat crop..?
UTTAR PRADESH,Others,Others,Credit,Information about PM Pashu Kisan Credit card....?
UTTAR PRADESH,Cereals,Wheat,"	Plant Protection	",Information about Loose Smut disease problem in Wheat crop...?
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weed Management,Provide information regarding weed control in sugarcane crop.?
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Cultural Practices,Information about use of PGR and insecticide in sugarcane crop ?
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",provide information related to growth  promoter in sugarcane crop?
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Aam ke phal jhad jate hai ?
UTTAR PRADESH,Others,Others,Cultural Practices,Information about cultural practices in Mahogany Tree.?
UTTAR PRADESH,Cereals,Wheat,"	Water Management	",Information about irrigation management in wheat..?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Paddy (Dhan),Sowing Time and Weather,Provide information related to the proper time of sowing of paddy for Zayed crop ?
UTTAR PRADESH,Cereals,Paddy (Dhan),Fertilizer Use and Availability,Provide information related to the use of fertilizer in paddy nursery ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Spinach (Palak),"	Plant Protection	",Provide information for sucking pest control in spinach crop ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Fertilizer Use and Availability,Information about use of urea in sugarcane crop.?
UTTAR PRADESH,Others,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Lemon,"	Plant Protection	",Information about aphids control in lemon plant?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Fertilizer Use and Availability,information about of sugarcane leaf ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Black Gram (urd bean),Sowing Time and Weather,Provide information on sowing time of Urad crop?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,Information about applying fertilizer to Gaana crop
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Varieties,Information about varieties of Sugarcane ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Condiments and Spices,Coriander,Cultural Practices,Information about weed control in Coriander crop ?
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),Nutrient Management,Information about Nutrient management in Maize crop....?
UTTAR PRADESH,Cereals,Wheat,Cultural Practices,Information about nutrient management in wheat crop ?
UTTAR PRADESH,Fruits,Aonla,"	Plant Protection	",Information about Aonla  nutrient use for new fruit growth?
UTTAR PRADESH,Cereals,Paddy (Dhan),"	Plant Protection	",Information about the control of fungal attack  in wheat  crop ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Cultural Practices,Information about control of waterlogging in sugarcane crop..?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,Nutrient Management,Information about fertilizer management in Mango ?
UTTAR PRADESH,Cereals,Wheat,"	Plant Protection	",what to do to control rats in paddy crop ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,"	Plant Protection	",How to control rate in wheat crop.?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,"	Water Management	",Provide information regarding first irrigation of wheat crop.?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Information about control of rat in wheat crop…?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,"	Plant Protection	",Information about fungus control in wheat crop?
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,"	Plant Protection	",Information about Stem dryness problem in Bamboo...?
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",nutrient management of mango plant ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Brinjal,"	Plant Protection	",Information about blight in brinjal..?
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Information about insect control in Mango tree ......?
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Fertilizer Use and Availability,Information about sowing time of sugarcane?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Chillies,Agriculture Mechanization,Tell about varieties of Shimla Mirch ?
UTTAR PRADESH,Others,Others,Credit,Information regarding PM Kisan Samman Nidhi Scheme?
UTTAR PRADESH,Vegetables,Pointed Gourd,Bio-Pesticides and Bio-Fertilizers,Information about control of White flies in crop pointed gourd ?...
UTTAR PRADESH,Cereals,Wheat,"	Plant Protection	",Give information about the fungus disease control of wheat crop.
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Lemon,"	Plant Protection	",Provide information for flower dropping in lemon plant ?
UTTAR PRADESH,Fruits,Jack Fruit,"	Plant Protection	",Information regarding jackfruit tree not producing fruit.........?
UTTAR PRADESH,Millets,Maize (Makka),Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Cultural Practices,Information about using Mycorrhizae in sugarcane field?
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Jack Fruit,"	Plant Protection	",Information about controlling blackening of fruits in jackfruit tree.?
UTTAR PRADESH,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),"	Plant Protection	",Information about control of pod borer insect in Bengal gram crop?
UTTAR PRADESH,Oilseeds,Mustard,"	Plant Protection	",Information about control of aphids in Mustard crop?
UTTAR PRADESH,Cereals,Wheat,"	Plant Protection	",Regarding the method of killing rats in wheat
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Citrus,Field Preparation,Information about Irrigation in Citrus fruits crop ?
UTTAR PRADESH,Pulses,Pigeon pea (red gram/arhar/tur),"	Water Management	",Information about Water Management in Pea crops ?
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Provide information related to termite control in mango plants ?
UTTAR PRADESH,Fruits,Lemon,"	Plant Protection	",Information about control of the flower dropping in lemon crop
UTTAR PRADESH,Fruits,Papaya,Cultural Practices,Information about sowing time of papaya ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Chillies,"	Plant Protection	",Information about leaf curl control in Chillies crop ..?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),Nutrient Management,Information about nutrient management in maize crop?
UTTAR PRADESH,Vegetables,Brinjal,Nutrient Management,Give Information of  Nutrient management in Brinjal Crop ?
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Cultural Practices,Information about the seed treatment of Sugarcane?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Pigeon pea (red gram/arhar/tur),"	Plant Protection	",Information about control of fruit borer in pigeon pea crop..?
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Information about flowers and fruits from dropping inMango tree..?
UTTAR PRADESH,Medicinal and Aromatic Plants,Indian Clover (Senji Sweet Clover),Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Provide information pest management in sugarcane crop?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Chillies,"	Plant Protection	",Information about the control of Blight in crop.?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weed Management,Information about control of Motha weed in the Sugarcane crop ?
UTTAR PRADESH,Millets,Maize (Makka),Nutrient Management,Information about nutrient management in maize crops..?
UTTAR PRADESH,Pulses,Black Gram (urd bean),Nutrient Management,Information about nutrient management in Urd crops..?
UTTAR PRADESH,Vegetables,Amarphophallus (Surankand/Elephant Foot Yam),Seeds and Planting Material,Information about availability of Yam seed
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Field Preparation	",Tell me about Soil Treatment ...?
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Information about the problem of Gummosis in Mango tree ?
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Information about the control of fungal infection in Mango.?
UTTAR PRADESH,Others,Others,"	Plant Protection	",ASKED ABOUT TO INSECT CONTROL IN
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",information about of weed management in sugarcane crop ?
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Information about Termite problem in sugarcane crop...?
UTTAR PRADESH,Vegetables,Brinjal,"	Plant Protection	",Information about control of sucking pests in brinjal..?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Information about flowers and fruits from dropping..
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weed Management,Information about weed management in sugarcane crop...?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Papaya,"	Plant Protection	",INFORMATION ABOUT TO CONTROL OF FRUIT DROP OF PAPAYA...?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Bitter Gourd,Seeds and Planting Material,information about sowing time in bitter gourd ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Tomato,Nutrient Management,Information about PGR management in tomato crop..?
UTTAR PRADESH,Fruits,Mango,Nutrient Management,Information About Nutrient Management in Mango Plant ....?
UTTAR PRADESH,Others,Tobacco,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weed Management,Provide information related to weed management in sugarcane crop.?
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Cultural Practices,ganne kee pattiyon ko sadhaane ke sambandh mein jaanakaaree.?
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Sowing Time and Weather,Information about how to plant sprouted sugarcane ...?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Training and Exposure Visits,Where to get sugarcane seeds..?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Fertilizer Use and Availability,Information related to fertilizer for good grain formation in wheat crop..?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Cultural Practices,Provide information about sowing time and Harvesting time of Mustard Crop?
UTTAR PRADESH,Vegetables,Potato,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Condiments and Spices,Coriander,Seeds and Planting Material,Information about improved varieties of coriander crop..?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Musk Melon,"	Plant Protection	",Information about Weed Control in Musk Melon Crop..?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Tomato,"	Plant Protection	","Information on control of yellowing, blackening and shrinking of leaves in tomato crop..?"
